Number of Records,Year_Coal,Value_Coal,Countries
1,01/01/2011,2.220857,Portugal
1,01/01/2011,8.208516,Romania
1,01/01/2011,3.650769,Slovakia
1,01/01/2011,1.455469,Slovenia
1,01/01/2011,12.791,Spain
1,01/01/2011,2.45927,Sweden
1,01/01/2011,0.137097545,Switzerland
1,01/01/2011,33.8788,Turkey
1,01/01/2011,41.49,Ukraine
1,01/01/2011,31.448980363,United Kingdom
1,01/01/2011,0.004929779,Azerbaijan
1,01/01/2011,0.775461295,Belarus
1,01/01/2011,36.3405,Kazakhstan
1,01/01/2011,94.017,Russian Federation
1,01/01/2011,0,Turkmenistan
1,01/01/2011,,USSR
1,01/01/2011,1.088368211,Uzbekistan
1,01/01/2011,1.427286,Iran
1,01/01/2011,0,Iraq
1,01/01/2011,7.93223921,Israel
1,01/01/2011,0.013539191,Kuwait
1,01/01/2011,0.024260784,Oman
1,01/01/2011,0,Qatar
1,01/01/2011,0.064149516,Saudi Arabia
1,01/01/2011,0.444879,United Arab Emirates
1,01/01/2011,0.275,Algeria
1,01/01/2011,0.440788,Egypt
1,01/01/2011,2.97729168,Morocco
1,01/01/2011,90.512135315,South Africa
1,01/01/2011,3.067696357,Eastern Africa
1,01/01/2011,50.917678662,Australia
1,01/01/2011,0.729221,Bangladesh
1,01/01/2011,1903.852565037,China
1,01/01/2011,7.407303908,China Hong Kong SAR
1,01/01/2011,304.628252428,India
1,01/01/2011,46.880229228,Indonesia
1,01/01/2011,109.610810894,Japan
1,01/01/2011,14.772,Malaysia
1,01/01/2011,1.398694206,New Zealand
1,01/01/2011,3.989688309,Pakistan
1,01/01/2011,7.727318762,Philippines
1,01/01/2011,0.0064,Singapore
1,01/01/2011,83.6874,South Korea
1,01/01/2011,0.299097855,Sri Lanka
1,01/01/2011,38.926262,Taiwan
1,01/01/2011,15.693798755,Thailand
1,01/01/2011,17.343546038,Vietnam
1,01/01/2012,21.078771377,Canada
1,01/01/2012,12.834566662,Mexico
1,01/01/2012,416.027923842,US
1,01/01/2012,1.175337969,Argentina
1,01/01/2012,15.287739417,Brazil
1,01/01/2012,6.7153,Chile
1,01/01/2012,4.691344654,Colombia
1,01/01/2012,0,Ecuador
1,01/01/2012,0.872910098,Peru
1,01/01/2012,0,Trinidad & Tobago
1,01/01/2012,0.210972,Venezuela
1,01/01/2012,3.220537494,Austria
1,01/01/2012,3.324389,Belgium
1,01/01/2012,6.91556,Bulgaria
1,01/01/2012,0.630199,Croatia
1,01/01/2012,0.00024,Cyprus
1,01/01/2012,17.725638,Czech Republic
1,01/01/2012,2.473188631,Denmark
1,01/01/2012,3.901014,Estonia
1,01/01/2012,4.514330754,Finland
1,01/01/2012,11.06623881,France
1,01/01/2012,80.487890513,Germany
1,01/01/2012,8.1392,Greece
1,01/01/2012,2.609929,Hungary
1,01/01/2012,0.095299513,Iceland
1,01/01/2012,2.261,Ireland
1,01/01/2012,15.712236,Italy
1,01/01/2012,0.0887,Latvia
1,01/01/2012,0.2337,Lithuania
1,01/01/2012,0.0537,Luxembourg
1,01/01/2012,8.180471959,Netherlands
1,01/01/2012,1.391827,North Macedonia
1,01/01/2012,0.819241425,Norway
1,01/01/2012,51.22933983,Poland
1,01/01/2012,2.910695,Portugal
1,01/01/2012,7.567099,Romania
1,01/01/2012,3.442955,Slovakia
1,01/01/2012,1.381954,Slovenia
1,01/01/2012,15.492,Spain
1,01/01/2012,2.109081,Sweden
1,01/01/2012,0.123483329,Switzerland
1,01/01/2012,36.495,Turkey
1,01/01/2012,42.545,Ukraine
1,01/01/2012,38.958045315,United Kingdom
1,01/01/2012,0.003697334,Azerbaijan
1,01/01/2012,0.791002,Belarus
1,01/01/2012,37.856,Kazakhstan
1,01/01/2012,98.4256,Russian Federation
1,01/01/2012,0,Turkmenistan
1,01/01/2012,,USSR
1,01/01/2012,1.159544222,Uzbekistan
1,01/01/2012,1.123617,Iran
1,01/01/2012,0,Iraq
1,01/01/2012,8.810744744,Israel
1,01/01/2012,0,Kuwait
1,01/01/2012,0.046757943,Oman
1,01/01/2012,0,Qatar
1,01/01/2012,0.073815256,Saudi Arabia
1,01/01/2012,1.382364,United Arab Emirates
1,01/01/2012,0.292,Algeria
1,01/01/2012,0.390526,Egypt
1,01/01/2012,3.02412,Morocco
1,01/01/2012,88.339114725,South Africa
1,01/01/2012,2.486134947,Eastern Africa
1,01/01/2012,47.750859051,Australia
1,01/01/2012,0.902155,Bangladesh
1,01/01/2012,1927.793093111,China
1,01/01/2012,7.291200917,China Hong Kong SAR
1,01/01/2012,329.98775268,India
1,01/01/2012,53.018382428,Indonesia
1,01/01/2012,115.815488057,Japan
1,01/01/2012,15.882,Malaysia
1,01/01/2012,1.741082055,New Zealand
1,01/01/2012,4.045450298,Pakistan
1,01/01/2012,8.085606006,Philippines
1,01/01/2012,0.0249,Singapore
1,01/01/2012,80.6364,South Korea
1,01/01/2012,0.455991669,Sri Lanka
1,01/01/2012,37.954009,Taiwan
1,01/01/2012,16.471340916,Thailand
1,01/01/2012,16.06475013,Vietnam
1,01/01/2013,20.767676287,Canada
1,01/01/2013,12.745194325,Mexico
1,01/01/2013,431.837609963,US
1,01/01/2013,1.284548815,Argentina
1,01/01/2013,16.478374424,Brazil
1,01/01/2013,7.5484,Chile
1,01/01/2013,5.046431421,Colombia
1,01/01/2013,0,Ecuador
1,01/01/2013,0.88036209,Peru
1,01/01/2013,0,Trinidad & Tobago
1,01/01/2013,0.210242,Venezuela
1,01/01/2013,3.275693296,Austria
1,01/01/2013,3.422302,Belgium
1,01/01/2013,5.94373,Bulgaria
1,01/01/2013,0.675155,Croatia
1,01/01/2013,0.00024,Cyprus
1,01/01/2013,16.896346,Czech Republic
1,01/01/2013,3.236011294,Denmark
1,01/01/2013,4.189085,Estonia
1,01/01/2013,4.990661125,Finland
1,01/01/2013,11.564422827,France
1,01/01/2013,82.837369829,Germany
1,01/01/2013,6.987206,Greece
1,01/01/2013,2.285205,Hungary
1,01/01/2013,0.109630267,Iceland
1,01/01/2013,2.046,Ireland
1,01/01/2013,13.534232,Italy
1,01/01/2013,0.0749,Latvia
1,01/01/2013,0.2689,Lithuania
1,01/01/2013,0.0479,Luxembourg
1,01/01/2013,8.185248877,Netherlands
1,01/01/2013,1.164262,North Macedonia
1,01/01/2013,0.776249164,Norway
1,01/01/2013,53.381102513,Poland
1,01/01/2013,2.649649,Portugal
1,01/01/2013,5.877519,Romania
1,01/01/2013,3.422283,Slovakia
1,01/01/2013,1.334885,Slovenia
1,01/01/2013,11.397,Spain
1,01/01/2013,2.152836,Sweden
1,01/01/2013,0.133037164,Switzerland
1,01/01/2013,31.56419997,Turkey
1,01/01/2013,41.625,Ukraine
1,01/01/2013,36.97311,United Kingdom
1,01/01/2013,0.003081112,Azerbaijan
1,01/01/2013,0.8395779,Belarus
1,01/01/2013,37.479,Kazakhstan
1,01/01/2013,90.517,Russian Federation
1,01/01/2013,0,Turkmenistan
1,01/01/2013,,USSR
1,01/01/2013,1.114076076,Uzbekistan
1,01/01/2013,1.434733,Iran
1,01/01/2013,0,Iraq
1,01/01/2013,7.0887,Israel
1,01/01/2013,0.273974878,Kuwait
1,01/01/2013,0.052966531,Oman
1,01/01/2013,0,Qatar
1,01/01/2013,0.095956282,Saudi Arabia
1,01/01/2013,1.769645,United Arab Emirates
1,01/01/2013,0.158,Algeria
1,01/01/2013,0.385825,Egypt
1,01/01/2013,3.00102,Morocco
1,01/01/2013,88.358740138,South Africa
1,01/01/2013,3.799096314,Eastern Africa
1,01/01/2013,45.398226985,Australia
1,01/01/2013,0.988152,Bangladesh
1,01/01/2013,1969.07301066,China
1,01/01/2013,7.77097067,China Hong Kong SAR
1,01/01/2013,352.781833629,India
1,01/01/2013,57.013567052,Indonesia
1,01/01/2013,121.151586739,Japan
1,01/01/2013,15.067,Malaysia
1,01/01/2013,1.557483632,New Zealand
1,01/01/2013,3.205056654,Pakistan
1,01/01/2013,10.003974304,Philippines
1,01/01/2013,0.2635,Singapore
1,01/01/2013,81.544,South Korea
1,01/01/2013,0.47969712,Sri Lanka
1,01/01/2013,38.612662,Taiwan
1,01/01/2013,16.211115689,Thailand
1,01/01/2013,17.169393852,Vietnam
1,01/01/2014,19.628894058,Canada
1,01/01/2014,12.720451443,Mexico
1,01/01/2014,430.856062534,US
1,01/01/2014,1.366441668,Argentina
1,01/01/2014,17.520754056,Brazil
1,01/01/2014,7.6146,Chile
1,01/01/2014,5.345392585,Colombia
1,01/01/2014,0,Ecuador
1,01/01/2014,0.869399064,Peru
1,01/01/2014,0,Trinidad & Tobago
1,01/01/2014,0.197102,Venezuela
1,01/01/2014,3.000478355,Austria
1,01/01/2014,3.347001,Belgium
1,01/01/2014,6.3501,Bulgaria
1,01/01/2014,0.646696,Croatia
1,01/01/2014,0.002217541,Cyprus
1,01/01/2014,16.374534,Czech Republic
1,01/01/2014,2.626313749,Denmark
1,01/01/2014,4.226084,Estonia
1,01/01/2014,4.473320913,Finland
1,01/01/2014,8.6369556,France
1,01/01/2014,79.612639725,Germany
1,01/01/2014,6.71522,Greece
1,01/01/2014,2.258906,Hungary
1,01/01/2014,0.089806057,Iceland
1,01/01/2014,2.011,Ireland
1,01/01/2014,13.194103,Italy
1,01/01/2014,0.05972,Latvia
1,01/01/2014,0.2275,Lithuania
1,01/01/2014,0.053392,Luxembourg
1,01/01/2014,9.054647941,Netherlands
1,01/01/2014,1.077282,North Macedonia
1,01/01/2014,0.850291392,Norway
1,01/01/2014,49.445280405,Poland
1,01/01/2014,2.679056,Portugal
1,01/01/2014,5.811502,Romania
1,01/01/2014,3.361097,Slovakia
1,01/01/2014,1.053574,Slovenia
1,01/01/2014,11.639,Spain
1,01/01/2014,2.019382,Sweden
1,01/01/2014,0.136142161,Switzerland
1,01/01/2014,36.126,Turkey
1,01/01/2014,35.576,Ukraine
1,01/01/2014,29.75428,United Kingdom
1,01/01/2014,0.001848667,Azerbaijan
1,01/01/2014,0.8328852,Belarus
1,01/01/2014,37.035,Kazakhstan
1,01/01/2014,87.5518,Russian Federation
1,01/01/2014,0,Turkmenistan
1,01/01/2014,,USSR
1,01/01/2014,1.218739879,Uzbekistan
1,01/01/2014,1.634655,Iran
1,01/01/2014,0,Iraq
1,01/01/2014,6.587466043,Israel
1,01/01/2014,0.217794269,Kuwait
1,01/01/2014,0.052647446,Oman
1,01/01/2014,0,Qatar
1,01/01/2014,0.165873121,Saudi Arabia
1,01/01/2014,1.97302,United Arab Emirates
1,01/01/2014,0.179,Algeria
1,01/01/2014,0.394241,Egypt
1,01/01/2014,4.03722,Morocco
1,01/01/2014,89.485782916,South Africa
1,01/01/2014,5.870931678,Eastern Africa
1,01/01/2014,44.967521384,Australia
1,01/01/2014,0.925646,Bangladesh
1,01/01/2014,1954.484356726,China
1,01/01/2014,8.144979459,China Hong Kong SAR
1,01/01/2014,387.544017139,India
1,01/01/2014,45.120073832,Indonesia
1,01/01/2014,119.110233731,Japan
1,01/01/2014,15.357,Malaysia
1,01/01/2014,1.419232688,New Zealand
1,01/01/2014,4.728538492,Pakistan
1,01/01/2014,10.643600905,Philippines
1,01/01/2014,0.3885,Singapore
1,01/01/2014,84.3987,South Korea
1,01/01/2014,0.92065365,Sri Lanka
1,01/01/2014,39.032979,Taiwan
1,01/01/2014,17.873638332,Thailand
1,01/01/2014,20.717314089,Vietnam
1,01/01/2015,19.886749338,Canada
1,01/01/2015,12.695653745,Mexico
1,01/01/2015,372.233686356,US
1,01/01/2015,1.359770359,Argentina
1,01/01/2015,17.624910695,Brazil
1,01/01/2015,7.3134,Chile
1,01/01/2015,4.968183472,Colombia
1,01/01/2015,0,Ecuador
1,01/01/2015,0.810332473,Peru
1,01/01/2015,0,Trinidad & Tobago
1,01/01/2015,0.136512,Venezuela
1,01/01/2015,3.242785291,Austria
1,01/01/2015,3.376643,Belgium
1,01/01/2015,6.555161,Bulgaria
1,01/01/2015,0.605715,Croatia
1,01/01/2015,0.003326311,Cyprus
1,01/01/2015,16.325121,Czech Republic
1,01/01/2015,1.728354024,Denmark
1,01/01/2015,3.822278,Estonia
1,01/01/2015,3.818142734,Finland
1,01/01/2015,8.383712335,France
1,01/01/2015,78.680639152,Germany
1,01/01/2015,5.626896,Greece
1,01/01/2015,2.341022,Hungary
1,01/01/2015,0.099359893,Iceland
1,01/01/2015,2.193069626,Ireland
1,01/01/2015,12.32979,Italy
1,01/01/2015,0.04624,Latvia
1,01/01/2015,0.1824,Lithuania
1,01/01/2015,0.049136,Luxembourg
1,01/01/2015,11.013184293,Netherlands
1,01/01/2015,0.971326,North Macedonia
1,01/01/2015,0.762058,Norway
1,01/01/2015,48.671300277,Poland
1,01/01/2015,3.260021,Portugal
1,01/01/2015,6.026619,Romania
1,01/01/2015,3.240134,Slovakia
1,01/01/2015,1.064715,Slovenia
1,01/01/2015,13.686411718,Spain
1,01/01/2015,2.017913,Sweden
1,01/01/2015,0.124438712,Switzerland
1,01/01/2015,34.739989,Turkey
1,01/01/2015,27.344,Ukraine
1,01/01/2015,23.07418,United Kingdom
1,01/01/2015,0.003081112,Azerbaijan
1,01/01/2015,0.740656,Belarus
1,01/01/2015,34.239,Kazakhstan
1,01/01/2015,92.148,Russian Federation
1,01/01/2015,0,Turkmenistan
1,01/01/2015,,USSR
1,01/01/2015,1.11179278,Uzbekistan
1,01/01/2015,1.560749,Iran
1,01/01/2015,0,Iraq
1,01/01/2015,6.451176574,Israel
1,01/01/2015,0.180540055,Kuwait
1,01/01/2015,0.063990067,Oman
1,01/01/2015,0,Qatar
1,01/01/2015,0.132446,Saudi Arabia
1,01/01/2015,1.714668,United Arab Emirates
1,01/01/2015,0.133,Algeria
1,01/01/2015,1.120226747,Egypt
1,01/01/2015,4.4451,Morocco
1,01/01/2015,85.168096796,South Africa
1,01/01/2015,4.879146774,Eastern Africa
1,01/01/2015,46.502399896,Australia
1,01/01/2015,2.270231,Bangladesh
1,01/01/2015,1913.958685114,China
1,01/01/2015,6.698289863,China Hong Kong SAR
1,01/01/2015,395.272810105,India
1,01/01/2015,51.156076005,Indonesia
1,01/01/2015,119.302302353,Japan
1,01/01/2015,17.406,Malaysia
1,01/01/2015,1.43334464,New Zealand
1,01/01/2015,4.651715154,Pakistan
1,01/01/2015,11.616560663,Philippines
1,01/01/2015,0.4064,Singapore
1,01/01/2015,85.4012,South Korea
1,01/01/2015,1.23895233,Sri Lanka
1,01/01/2015,37.833401,Taiwan
1,01/01/2015,17.547182812,Thailand
1,01/01/2015,26.102683189,Vietnam
1,01/01/2016,18.681210291,Canada
1,01/01/2016,12.436226163,Mexico
1,01/01/2016,340.562437007,US
1,01/01/2016,1.04803451,Argentina
1,01/01/2016,15.91972141,Brazil
1,01/01/2016,7.417070521,Chile
1,01/01/2016,6.257091749,Colombia
1,01/01/2016,0,Ecuador
1,01/01/2016,0.979363715,Peru
1,01/01/2016,0,Trinidad & Tobago
1,01/01/2016,0.123371,Venezuela
1,01/01/2016,3.007703842,Austria
1,01/01/2016,3.191109,Belgium
1,01/01/2016,5.6943,Bulgaria
1,01/01/2016,0.650983,Croatia
1,01/01/2016,0.000444063,Cyprus
1,01/01/2016,16.44086,Czech Republic
1,01/01/2016,2.094112711,Denmark
1,01/01/2016,3.861638,Estonia
1,01/01/2016,4.366843413,Finland
1,01/01/2016,8.158,France
1,01/01/2016,76.520636285,Germany
1,01/01/2016,4.358737,Greece
1,01/01/2016,2.193165,Hungary
1,01/01/2016,0.115601414,Iceland
1,01/01/2016,2.107,Ireland
1,01/01/2016,10.983003,Italy
1,01/01/2016,0.041,Latvia
1,01/01/2016,0.1848,Lithuania
1,01/01/2016,0.052384,Luxembourg
1,01/01/2016,10.205885163,Netherlands
1,01/01/2016,0.876034,North Macedonia
1,01/01/2016,0.782479,Norway
1,01/01/2016,49.498662463,Poland
1,01/01/2016,2.846,Portugal
1,01/01/2016,5.363626,Romania
1,01/01/2016,3.19803,Slovakia
1,01/01/2016,1.13805,Slovenia
1,01/01/2016,10.49614,Spain
1,01/01/2016,1.980103,Sweden
1,01/01/2016,0.114407184,Switzerland
1,01/01/2016,38.457452878,Turkey
1,01/01/2016,32.45,Ukraine
1,01/01/2016,11.08284,United Kingdom
1,01/01/2016,0.001232445,Azerbaijan
1,01/01/2016,0.813764,Belarus
1,01/01/2016,33.892836832,Kazakhstan
1,01/01/2016,89.25,Russian Federation
1,01/01/2016,0,Turkmenistan
1,01/01/2016,,USSR
1,01/01/2016,2.70612113,Uzbekistan
1,01/01/2016,1.51255,Iran
1,01/01/2016,0,Iraq
1,01/01/2016,5.513411144,Israel
1,01/01/2016,0.222592397,Kuwait
1,01/01/2016,0.115512561,Oman
1,01/01/2016,0,Qatar
1,01/01/2016,0.0884852,Saudi Arabia
1,01/01/2016,1.840576,United Arab Emirates
1,01/01/2016,0.049,Algeria
1,01/01/2016,1.704357208,Egypt
1,01/01/2016,4.2834,Morocco
1,01/01/2016,86.91450711,South Africa
1,01/01/2016,3.810341608,Eastern Africa
1,01/01/2016,46.529264713,Australia
1,01/01/2016,1.70085,Bangladesh
1,01/01/2016,1889.093134076,China
1,01/01/2016,6.697788287,China Hong Kong SAR
1,01/01/2016,400.407127657,India
1,01/01/2016,53.357493,Indonesia
1,01/01/2016,118.841012991,Japan
1,01/01/2016,18.88582,Malaysia
1,01/01/2016,1.18493586,New Zealand
1,01/01/2016,5.341225112,Pakistan
1,01/01/2016,13.08819678,Philippines
1,01/01/2016,0.426,Singapore
1,01/01/2016,81.4993,South Korea
1,01/01/2016,1.31161,Sri Lanka
1,01/01/2016,38.567451,Taiwan
1,01/01/2016,17.727132748,Thailand
1,01/01/2016,28.12147271,Vietnam
1,01/01/2017,18.614240885,Canada
1,01/01/2017,15.198004275,Mexico
1,01/01/2017,331.26333983,US
1,01/01/2017,1.076980927,Argentina
1,01/01/2017,16.569810589,Brazil
1,01/01/2017,7.711922908,Chile
1,01/01/2017,5.178491069,Colombia
1,01/01/2017,0,Ecuador
1,01/01/2017,0.581370253,Peru
1,01/01/2017,0,Trinidad & Tobago
1,01/01/2017,0.112038894,Venezuela
1,01/01/2017,3.117111632,Austria
1,01/01/2017,3.123126,Belgium
1,01/01/2017,6.104931,Bulgaria
1,01/01/2017,0.392334,Croatia
1,01/01/2017,0.002982727,Cyprus
1,01/01/2017,15.59164,Czech Republic
1,01/01/2017,1.566609396,Denmark
1,01/01/2017,4.257983,Estonia
1,01/01/2017,4.000931499,Finland
1,01/01/2017,9.27,France
1,01/01/2017,71.533127926,Germany
1,01/01/2017,4.796195,Greece
1,01/01/2017,2.241712,Hungary
1,01/01/2017,0.11464603,Iceland
1,01/01/2017,1.794022409,Ireland
1,01/01/2017,9.622005,Italy
1,01/01/2017,0.04,Latvia
1,01/01/2017,0.1981,Lithuania
1,01/01/2017,0.045331,Luxembourg
1,01/01/2017,9.147797841,Netherlands
1,01/01/2017,0.96064,North Macedonia
1,01/01/2017,0.818002,Norway
1,01/01/2017,49.774648897,Poland
1,01/01/2017,3.247,Portugal
1,01/01/2017,5.3749,Romania
1,01/01/2017,3.341827,Slovakia
1,01/01/2017,1.134524,Slovenia
1,01/01/2017,13.44882,Spain
1,01/01/2017,1.975061,Sweden
1,01/01/2017,0.110107958,Switzerland
1,01/01/2017,39.459314252,Turkey
1,01/01/2017,25.696,Ukraine
1,01/01/2017,9.05804,United Kingdom
1,01/01/2017,0.001229077,Azerbaijan
1,01/01/2017,0.8416716,Belarus
1,01/01/2017,36.364194885,Kazakhstan
1,01/01/2017,83.93,Russian Federation
1,01/01/2017,0,Turkmenistan
1,01/01/2017,,USSR
1,01/01/2017,3.471996433,Uzbekistan
1,01/01/2017,1.429040568,Iran
1,01/01/2017,0,Iraq
1,01/01/2017,5.003683244,Israel
1,01/01/2017,0.157415327,Kuwait
1,01/01/2017,0.075858041,Oman
1,01/01/2017,0,Qatar
1,01/01/2017,0.104266,Saudi Arabia
1,01/01/2017,1.002601,United Arab Emirates
1,01/01/2017,0.182,Algeria
1,01/01/2017,1.647637628,Egypt
1,01/01/2017,4.45237716,Morocco
1,01/01/2017,84.315896075,South Africa
1,01/01/2017,4.376515378,Eastern Africa
1,01/01/2017,45.066518324,Australia
1,01/01/2017,1.902696,Bangladesh
1,01/01/2017,1890.425612,China
1,01/01/2017,6.274099551,China Hong Kong SAR
1,01/01/2017,415.942511556,India
1,01/01/2017,57.1758978,Indonesia
1,01/01/2017,119.94509265,Japan
1,01/01/2017,19.312389563,Malaysia
1,01/01/2017,1.249125674,New Zealand
1,01/01/2017,7.098476806,Pakistan
1,01/01/2017,15.476997994,Philippines
1,01/01/2017,0.8982,Singapore
1,01/01/2017,86.176744653,South Korea
1,01/01/2017,1.378634524,Sri Lanka
1,01/01/2017,39.428945,Taiwan
1,01/01/2017,18.327313078,Thailand
1,01/01/2017,27.89927062,Vietnam
1,01/01/2018,14.420876347,Canada
1,01/01/2018,11.902585508,Mexico
1,01/01/2018,317.009775413,US
1,01/01/2018,1.217355196,Argentina
1,01/01/2018,15.911961023,Brazil
1,01/01/2018,7.682746458,Chile
1,01/01/2018,5.873871024,Colombia
1,01/01/2018,0,Ecuador
1,01/01/2018,0.940755118,Peru
1,01/01/2018,0,Trinidad & Tobago
1,01/01/2018,0.100892154,Venezuela
1,01/01/2018,2.856240475,Austria
1,01/01/2018,3.276829769,Belgium
1,01/01/2018,5.487172955,Bulgaria
1,01/01/2018,0.358570767,Croatia
1,01/01/2018,0.013296123,Cyprus
1,01/01/2018,15.749224753,Czech Republic
1,01/01/2018,1.597959631,Denmark
1,01/01/2018,4.537873858,Estonia
1,01/01/2018,4.27097067,Finland
1,01/01/2018,8.382,France
1,01/01/2018,66.399159262,Germany
1,01/01/2018,4.660207278,Greece
1,01/01/2018,2.188639033,Hungary
1,01/01/2018,0.11464603,Iceland
1,01/01/2018,1.438074277,Ireland
1,01/01/2018,8.877680651,Italy
1,01/01/2018,0.055568276,Latvia
1,01/01/2018,0.21304745,Lithuania
1,01/01/2018,0.041577797,Luxembourg
1,01/01/2018,8.185248877,Netherlands
1,01/01/2018,0.964067267,North Macedonia
1,01/01/2018,0.8447239,Norway
1,01/01/2018,50.50312712,Poland
1,01/01/2018,2.723,Portugal
1,01/01/2018,5.310272692,Romania
1,01/01/2018,3.480127348,Slovakia
1,01/01/2018,1.117677843,Slovenia
1,01/01/2018,11.119325073,Spain
1,01/01/2018,1.968162002,Sweden
1,01/01/2018,0.110107958,Switzerland
1,01/01/2018,42.308651953,Turkey
1,01/01/2018,26.207616648,Ukraine
1,01/01/2018,7.556273372,United Kingdom
1,01/01/2018,0.001229077,Azerbaijan
1,01/01/2018,0.956981426,Belarus
1,01/01/2018,40.803039587,Kazakhstan
1,01/01/2018,88.031640692,Russian Federation
1,01/01/2018,0,Turkmenistan
1,01/01/2018,,USSR
1,01/01/2018,3.087551218,Uzbekistan
1,01/01/2018,1.49028944,Iran
1,01/01/2018,0,Iraq
1,01/01/2018,4.676794123,Israel
1,01/01/2018,0.157415327,Kuwait
1,01/01/2018,0.075858041,Oman
1,01/01/2018,0,Qatar
1,01/01/2018,0.104266,Saudi Arabia
1,01/01/2018,1.050547752,United Arab Emirates
1,01/01/2018,0.182,Algeria
1,01/01/2018,2.780225396,Egypt
1,01/01/2018,5.44962,Morocco
1,01/01/2018,85.982432916,South Africa
1,01/01/2018,4.452305857,Eastern Africa
1,01/01/2018,44.2764814,Australia
1,01/01/2018,2.132079256,Bangladesh
1,01/01/2018,1906.725,China
1,01/01/2018,6.274099551,China Hong Kong SAR
1,01/01/2018,452.221237579,India
1,01/01/2018,61.557992157,Indonesia
1,01/01/2018,117.473328255,Japan
1,01/01/2018,21.122196002,Malaysia
1,01/01/2018,1.265731236,New Zealand
1,01/01/2018,11.594581841,Pakistan
1,01/01/2018,16.277785266,Philippines
1,01/01/2018,0.912612619,Singapore
1,01/01/2018,88.210220221,South Korea
1,01/01/2018,1.18083044,Sri Lanka
1,01/01/2018,39.298947954,Taiwan
1,01/01/2018,18.502702334,Thailand
1,01/01/2018,34.279109421,Vietnam
